"user_id","activity_date","activity_time","day_name","total_intensity","average_intensity"
1503960366,"2016-04-18","16:00:00","Monday",17,0.283333
1503960366,"2016-04-18","17:00:00","Monday",18,0.3
1503960366,"2016-04-18","18:00:00","Monday",114,1.9
1503960366,"2016-04-18","19:00:00","Monday",30,0.5
1503960366,"2016-04-18","20:00:00","Monday",2,0.033333
1503960366,"2016-04-18","21:00:00","Monday",11,0.183333
1503960366,"2016-04-18","22:00:00","Monday",19,0.316667
1503960366,"2016-04-18","23:00:00","Monday",18,0.3
1503960366,"2016-04-19","00:00:00","Tuesday",0,0.0
1503960366,"2016-04-19","01:00:00","Tuesday",1,0.016667
1503960366,"2016-04-19","02:00:00","Tuesday",0,0.0
1503960366,"2016-04-19","03:00:00","Tuesday",2,0.033333
1503960366,"2016-04-19","04:00:00","Tuesday",0,0.0
1503960366,"2016-04-19","05:00:00","Tuesday",0,0.0
1503960366,"2016-04-19","06:00:00","Tuesday",1,0.016667
1503960366,"2016-04-19","07:00:00","Tuesday",19,0.316667
1503960366,"2016-04-19","08:00:00","Tuesday",38,0.633333
1503960366,"2016-04-19","09:00:00","Tuesday",16,0.266667
1503960366,"2016-04-19","10:00:00","Tuesday",16,0.266667
1503960366,"2016-04-19","11:00:00","Tuesday",13,0.216667
1503960366,"2016-04-19","12:00:00","Tuesday",61,1.016667
1503960366,"2016-04-19","13:00:00","Tuesday",65,1.083333
1503960366,"2016-04-19","14:00:00","Tuesday",12,0.2
1503960366,"2016-04-19","15:00:00","Tuesday",12,0.2
1503960366,"2016-04-19","16:00:00","Tuesday",9,0.15
1503960366,"2016-04-19","17:00:00","Tuesday",13,0.216667
1503960366,"2016-04-19","18:00:00","Tuesday",30,0.5
1503960366,"2016-04-19","19:00:00","Tuesday",31,0.516667
1503960366,"2016-04-19","20:00:00","Tuesday",69,1.15
1503960366,"2016-04-19","21:00:00","Tuesday",16,0.266667
1503960366,"2016-04-19","22:00:00","Tuesday",4,0.066667
1503960366,"2016-04-19","23:00:00","Tuesday",48,0.8
1503960366,"2016-04-20","00:00:00","Wednesday",2,0.033333
1503960366,"2016-04-20","01:00:00","Wednesday",2,0.033333
1503960366,"2016-04-20","02:00:00","Wednesday",0,0.0
1503960366,"2016-04-20","03:00:00","Wednesday",0,0.0
1503960366,"2016-04-20","04:00:00","Wednesday",0,0.0
1503960366,"2016-04-20","05:00:00","Wednesday",0,0.0
1503960366,"2016-04-20","06:00:00","Wednesday",0,0.0
1503960366,"2016-04-20","07:00:00","Wednesday",3,0.05
1503960366,"2016-04-20","08:00:00","Wednesday",14,0.233333
1503960366,"2016-04-20","09:00:00","Wednesday",50,0.833333
1503960366,"2016-04-20","10:00:00","Wednesday",13,0.216667
1503960366,"2016-04-20","11:00:00","Wednesday",1,0.016667
1503960366,"2016-04-20","12:00:00","Wednesday",8,0.133333
1503960366,"2016-04-20","13:00:00","Wednesday",5,0.083333
1503960366,"2016-04-20","14:00:00","Wednesday",39,0.65
1503960366,"2016-04-20","15:00:00","Wednesday",21,0.35
1503960366,"2016-04-20","16:00:00","Wednesday",11,0.183333
1503960366,"2016-04-20","17:00:00","Wednesday",2,0.033333
1503960366,"2016-04-20","18:00:00","Wednesday",32,0.533333
1503960366,"2016-04-20","19:00:00","Wednesday",36,0.6
1503960366,"2016-04-20","20:00:00","Wednesday",12,0.2
1503960366,"2016-04-20","21:00:00","Wednesday",22,0.366667
1503960366,"2016-04-20","22:00:00","Wednesday",7,0.116667
1503960366,"2016-04-20","23:00:00","Wednesday",33,0.55
1503960366,"2016-04-21","00:00:00","Thursday",2,0.033333
1503960366,"2016-04-21","01:00:00","Thursday",8,0.133333
1503960366,"2016-04-21","02:00:00","Thursday",5,0.083333
1503960366,"2016-04-21","03:00:00","Thursday",0,0.0
1503960366,"2016-04-21","04:00:00","Thursday",0,0.0
1503960366,"2016-04-21","05:00:00","Thursday",0,0.0
1503960366,"2016-04-21","06:00:00","Thursday",0,0.0
1503960366,"2016-04-21","07:00:00","Thursday",3,0.05
1503960366,"2016-04-21","08:00:00","Thursday",15,0.25
1503960366,"2016-04-21","09:00:00","Thursday",26,0.433333
1503960366,"2016-04-21","10:00:00","Thursday",16,0.266667
1503960366,"2016-04-21","11:00:00","Thursday",0,0.0
1503960366,"2016-04-21","12:00:00","Thursday",11,0.183333
1503960366,"2016-04-21","13:00:00","Thursday",25,0.416667
1503960366,"2016-04-21","14:00:00","Thursday",2,0.033333
1503960366,"2016-04-21","15:00:00","Thursday",8,0.133333
1503960366,"2016-04-21","16:00:00","Thursday",4,0.066667
1503960366,"2016-04-21","17:00:00","Thursday",5,0.083333
1503960366,"2016-04-21","18:00:00","Thursday",9,0.15
1503960366,"2016-04-21","19:00:00","Thursday",8,0.133333
1503960366,"2016-04-21","20:00:00","Thursday",92,1.533333
1503960366,"2016-04-21","21:00:00","Thursday",21,0.35
1503960366,"2016-04-21","22:00:00","Thursday",9,0.15
1503960366,"2016-04-21","23:00:00","Thursday",15,0.25
1503960366,"2016-04-22","00:00:00","Friday",0,0.0
1503960366,"2016-04-22","01:00:00","Friday",0,0.0
1503960366,"2016-04-22","02:00:00","Friday",0,0.0
1503960366,"2016-04-22","03:00:00","Friday",0,0.0
1503960366,"2016-04-22","04:00:00","Friday",0,0.0
1503960366,"2016-04-22","05:00:00","Friday",0,0.0
1503960366,"2016-04-22","06:00:00","Friday",0,0.0
1503960366,"2016-04-22","07:00:00","Friday",0,0.0
1503960366,"2016-04-22","08:00:00","Friday",0,0.0
1503960366,"2016-04-22","09:00:00","Friday",13,0.216667
1503960366,"2016-04-22","10:00:00","Friday",2,0.033333
1503960366,"2016-04-22","11:00:00","Friday",34,0.566667
1503960366,"2016-04-22","12:00:00","Friday",2,0.033333
1503960366,"2016-04-22","13:00:00","Friday",4,0.066667
1503960366,"2016-04-22","14:00:00","Friday",0,0.0
1503960366,"2016-04-22","15:00:00","Friday",10,0.166667
1503960366,"2016-04-22","16:00:00","Friday",4,0.066667
1503960366,"2016-04-22","17:00:00","Friday",18,0.3
1503960366,"2016-04-22","18:00:00","Friday",23,0.383333
1503960366,"2016-04-22","19:00:00","Friday",16,0.266667
1503960366,"2016-04-22","20:00:00","Friday",13,0.216667
1503960366,"2016-04-22","21:00:00","Friday",159,2.65
1503960366,"2016-04-22","22:00:00","Friday",30,0.5
1503960366,"2016-04-22","23:00:00","Friday",54,0.9
1503960366,"2016-04-23","00:00:00","Saturday",9,0.15
1503960366,"2016-04-23","01:00:00","Saturday",0,0.0
1503960366,"2016-04-23","02:00:00","Saturday",1,0.016667
1503960366,"2016-04-23","03:00:00","Saturday",0,0.0
1503960366,"2016-04-23","04:00:00","Saturday",0,0.0
1503960366,"2016-04-23","05:00:00","Saturday",0,0.0
1503960366,"2016-04-23","06:00:00","Saturday",2,0.033333
1503960366,"2016-04-23","07:00:00","Saturday",0,0.0
1503960366,"2016-04-23","08:00:00","Saturday",8,0.133333
1503960366,"2016-04-23","09:00:00","Saturday",17,0.283333
1503960366,"2016-04-23","10:00:00","Saturday",4,0.066667
1503960366,"2016-04-23","11:00:00","Saturday",11,0.183333
1503960366,"2016-04-23","12:00:00","Saturday",49,0.816667
1503960366,"2016-04-23","13:00:00","Saturday",51,0.85
1503960366,"2016-04-23","14:00:00","Saturday",20,0.333333
1503960366,"2016-04-23","15:00:00","Saturday",15,0.25
1503960366,"2016-04-23","16:00:00","Saturday",52,0.866667
1503960366,"2016-04-23","17:00:00","Saturday",26,0.433333
1503960366,"2016-04-23","18:00:00","Saturday",66,1.1
1503960366,"2016-04-23","19:00:00","Saturday",2,0.033333
1503960366,"2016-04-23","20:00:00","Saturday",9,0.15
1503960366,"2016-04-23","21:00:00","Saturday",54,0.9
1503960366,"2016-04-23","22:00:00","Saturday",25,0.416667
1503960366,"2016-04-23","23:00:00","Saturday",6,0.1
1503960366,"2016-04-24","00:00:00","Sunday",10,0.166667
1503960366,"2016-04-24","01:00:00","Sunday",2,0.033333
1503960366,"2016-04-24","02:00:00","Sunday",0,0.0
1503960366,"2016-04-24","03:00:00","Sunday",0,0.0
1503960366,"2016-04-24","04:00:00","Sunday",1,0.016667
1503960366,"2016-04-24","05:00:00","Sunday",0,0.0
1503960366,"2016-04-24","06:00:00","Sunday",1,0.016667
1503960366,"2016-04-24","07:00:00","Sunday",0,0.0
1503960366,"2016-04-24","08:00:00","Sunday",1,0.016667
1503960366,"2016-04-24","09:00:00","Sunday",8,0.133333
1503960366,"2016-04-24","10:00:00","Sunday",26,0.433333
1503960366,"2016-04-24","11:00:00","Sunday",12,0.2
1503960366,"2016-04-24","12:00:00","Sunday",12,0.2
1503960366,"2016-04-24","13:00:00","Sunday",12,0.2
1503960366,"2016-04-24","14:00:00","Sunday",1,0.016667
1503960366,"2016-04-24","15:00:00","Sunday",2,0.033333
1503960366,"2016-04-24","16:00:00","Sunday",29,0.483333
1503960366,"2016-04-24","17:00:00","Sunday",25,0.416667
1503960366,"2016-04-24","18:00:00","Sunday",40,0.666667
1503960366,"2016-04-24","19:00:00","Sunday",131,2.183333
1503960366,"2016-04-24","20:00:00","Sunday",18,0.3
1503960366,"2016-04-24","21:00:00","Sunday",17,0.283333
1503960366,"2016-04-24","22:00:00","Sunday",7,0.116667
1503960366,"2016-04-24","23:00:00","Sunday",10,0.166667
1503960366,"2016-04-25","00:00:00","Monday",8,0.133333
1503960366,"2016-04-25","01:00:00","Monday",3,0.05
1503960366,"2016-04-25","02:00:00","Monday",6,0.1
1503960366,"2016-04-25","03:00:00","Monday",0,0.0
1503960366,"2016-04-25","04:00:00","Monday",2,0.033333
1503960366,"2016-04-25","05:00:00","Monday",1,0.016667
1503960366,"2016-04-25","06:00:00","Monday",0,0.0
1503960366,"2016-04-25","07:00:00","Monday",3,0.05
1503960366,"2016-04-25","08:00:00","Monday",22,0.366667
1503960366,"2016-04-25","09:00:00","Monday",46,0.766667
1503960366,"2016-04-25","10:00:00","Monday",12,0.2
1503960366,"2016-04-25","11:00:00","Monday",24,0.4
1503960366,"2016-04-25","12:00:00","Monday",19,0.316667
1503960366,"2016-04-25","13:00:00","Monday",13,0.216667
1503960366,"2016-04-25","14:00:00","Monday",5,0.083333
1503960366,"2016-04-25","15:00:00","Monday",13,0.216667
1503960366,"2016-04-25","16:00:00","Monday",10,0.166667
1503960366,"2016-04-25","17:00:00","Monday",8,0.133333
1503960366,"2016-04-25","18:00:00","Monday",6,0.1
1503960366,"2016-04-25","19:00:00","Monday",86,1.433333
1503960366,"2016-04-25","20:00:00","Monday",30,0.5
1503960366,"2016-04-25","21:00:00","Monday",132,2.2
1503960366,"2016-04-25","22:00:00","Monday",11,0.183333
1503960366,"2016-04-25","23:00:00","Monday",3,0.05
1503960366,"2016-04-26","00:00:00","Tuesday",4,0.066667
1503960366,"2016-04-26","01:00:00","Tuesday",11,0.183333
1503960366,"2016-04-26","02:00:00","Tuesday",0,0.0
1503960366,"2016-04-26","03:00:00","Tuesday",11,0.183333
1503960366,"2016-04-26","04:00:00","Tuesday",0,0.0
1503960366,"2016-04-26","05:00:00","Tuesday",1,0.016667
1503960366,"2016-04-26","06:00:00","Tuesday",0,0.0
1503960366,"2016-04-26","07:00:00","Tuesday",3,0.05
1503960366,"2016-04-26","08:00:00","Tuesday",13,0.216667
1503960366,"2016-04-26","09:00:00","Tuesday",31,0.516667
1503960366,"2016-04-26","10:00:00","Tuesday",22,0.366667
1503960366,"2016-04-26","11:00:00","Tuesday",17,0.283333
1503960366,"2016-04-26","12:00:00","Tuesday",10,0.166667
1503960366,"2016-04-26","13:00:00","Tuesday",42,0.7
1503960366,"2016-04-26","14:00:00","Tuesday",60,1.0
1503960366,"2016-04-26","15:00:00","Tuesday",9,0.15
1503960366,"2016-04-26","16:00:00","Tuesday",22,0.366667
1503960366,"2016-04-26","17:00:00","Tuesday",5,0.083333
1503960366,"2016-04-26","18:00:00","Tuesday",72,1.2
1503960366,"2016-04-26","19:00:00","Tuesday",15,0.25
1503960366,"2016-04-26","20:00:00","Tuesday",26,0.433333
1503960366,"2016-04-26","21:00:00","Tuesday",14,0.233333
1503960366,"2016-04-26","22:00:00","Tuesday",9,0.15
1503960366,"2016-04-26","23:00:00","Tuesday",21,0.35
1503960366,"2016-04-27","00:00:00","Wednesday",10,0.166667
1503960366,"2016-04-27","01:00:00","Wednesday",5,0.083333
1503960366,"2016-04-27","02:00:00","Wednesday",2,0.033333
1503960366,"2016-04-27","03:00:00","Wednesday",0,0.0
1503960366,"2016-04-27","04:00:00","Wednesday",0,0.0
1503960366,"2016-04-27","05:00:00","Wednesday",0,0.0
1503960366,"2016-04-27","06:00:00","Wednesday",0,0.0
1503960366,"2016-04-27","07:00:00","Wednesday",0,0.0
1503960366,"2016-04-27","08:00:00","Wednesday",0,0.0
1503960366,"2016-04-27","09:00:00","Wednesday",33,0.55
1503960366,"2016-04-27","10:00:00","Wednesday",27,0.45
1503960366,"2016-04-27","11:00:00","Wednesday",23,0.383333
1503960366,"2016-04-27","12:00:00","Wednesday",12,0.2
1503960366,"2016-04-27","13:00:00","Wednesday",13,0.216667
1503960366,"2016-04-27","14:00:00","Wednesday",35,0.583333
1503960366,"2016-04-27","15:00:00","Wednesday",6,0.1
1503960366,"2016-04-27","16:00:00","Wednesday",7,0.116667
1503960366,"2016-04-27","17:00:00","Wednesday",13,0.216667
1503960366,"2016-04-27","18:00:00","Wednesday",73,1.216667
1503960366,"2016-04-27","19:00:00","Wednesday",150,2.5
1503960366,"2016-04-27","20:00:00","Wednesday",70,1.166667
1503960366,"2016-04-27","21:00:00","Wednesday",20,0.333333
1503960366,"2016-04-27","22:00:00","Wednesday",0,0.0
1503960366,"2016-04-27","23:00:00","Wednesday",0,0.0
1503960366,"2016-04-28","00:00:00","Thursday",0,0.0
1503960366,"2016-04-28","01:00:00","Thursday",10,0.166667
1503960366,"2016-04-28","02:00:00","Thursday",0,0.0
1503960366,"2016-04-28","03:00:00","Thursday",0,0.0
1503960366,"2016-04-28","04:00:00","Thursday",0,0.0
1503960366,"2016-04-28","05:00:00","Thursday",0,0.0
1503960366,"2016-04-28","06:00:00","Thursday",0,0.0
1503960366,"2016-04-28","07:00:00","Thursday",1,0.016667
1503960366,"2016-04-28","08:00:00","Thursday",11,0.183333
1503960366,"2016-04-28","09:00:00","Thursday",38,0.633333
1503960366,"2016-04-28","10:00:00","Thursday",19,0.316667
1503960366,"2016-04-28","11:00:00","Thursday",10,0.166667
1503960366,"2016-04-28","12:00:00","Thursday",16,0.266667
1503960366,"2016-04-28","13:00:00","Thursday",33,0.55
1503960366,"2016-04-28","14:00:00","Thursday",47,0.783333
1503960366,"2016-04-28","15:00:00","Thursday",5,0.083333
1503960366,"2016-04-28","16:00:00","Thursday",10,0.166667
1503960366,"2016-04-28","17:00:00","Thursday",11,0.183333
1503960366,"2016-04-28","18:00:00","Thursday",56,0.933333
1503960366,"2016-04-28","19:00:00","Thursday",1,0.016667
1503960366,"2016-04-28","20:00:00","Thursday",50,0.833333
1503960366,"2016-04-28","21:00:00","Thursday",21,0.35
1503960366,"2016-04-28","22:00:00","Thursday",2,0.033333
1503960366,"2016-04-28","23:00:00","Thursday",48,0.8
1503960366,"2016-04-29","00:00:00","Friday",9,0.15
1503960366,"2016-04-29","01:00:00","Friday",0,0.0
1503960366,"2016-04-29","02:00:00","Friday",4,0.066667
1503960366,"2016-04-29","03:00:00","Friday",0,0.0
1503960366,"2016-04-29","04:00:00","Friday",0,0.0
1503960366,"2016-04-29","05:00:00","Friday",0,0.0
1503960366,"2016-04-29","06:00:00","Friday",0,0.0
1503960366,"2016-04-29","07:00:00","Friday",3,0.05
1503960366,"2016-04-29","08:00:00","Friday",13,0.216667
1503960366,"2016-04-29","09:00:00","Friday",33,0.55
1503960366,"2016-04-29","10:00:00","Friday",4,0.066667
1503960366,"2016-04-29","11:00:00","Friday",4,0.066667
1503960366,"2016-04-29","12:00:00","Friday",6,0.1
1503960366,"2016-04-29","13:00:00","Friday",6,0.1
1503960366,"2016-04-29","14:00:00","Friday",56,0.933333
1503960366,"2016-04-29","15:00:00","Friday",23,0.383333
1503960366,"2016-04-29","16:00:00","Friday",10,0.166667
1503960366,"2016-04-29","17:00:00","Friday",9,0.15
1503960366,"2016-04-29","18:00:00","Friday",5,0.083333
1503960366,"2016-04-29","19:00:00","Friday",11,0.183333
1503960366,"2016-04-29","20:00:00","Friday",16,0.266667
1503960366,"2016-04-29","21:00:00","Friday",20,0.333333
1503960366,"2016-04-29","22:00:00","Friday",27,0.45
1503960366,"2016-04-29","23:00:00","Friday",56,0.933333
1503960366,"2016-04-30","00:00:00","Saturday",1,0.016667
1503960366,"2016-04-30","01:00:00","Saturday",7,0.116667
1503960366,"2016-04-30","02:00:00","Saturday",0,0.0
1503960366,"2016-04-30","03:00:00","Saturday",1,0.016667
1503960366,"2016-04-30","04:00:00","Saturday",0,0.0
1503960366,"2016-04-30","05:00:00","Saturday",0,0.0
1503960366,"2016-04-30","06:00:00","Saturday",0,0.0
1503960366,"2016-04-30","07:00:00","Saturday",0,0.0
1503960366,"2016-04-30","08:00:00","Saturday",3,0.05
1503960366,"2016-04-30","09:00:00","Saturday",11,0.183333
1503960366,"2016-04-30","10:00:00","Saturday",17,0.283333
1503960366,"2016-04-30","11:00:00","Saturday",7,0.116667
1503960366,"2016-04-30","12:00:00","Saturday",4,0.066667
1503960366,"2016-04-30","13:00:00","Saturday",11,0.183333
1503960366,"2016-04-30","14:00:00","Saturday",22,0.366667
1503960366,"2016-04-30","15:00:00","Saturday",26,0.433333
1503960366,"2016-04-30","16:00:00","Saturday",99,1.65
1503960366,"2016-04-30","17:00:00","Saturday",55,0.916667
1503960366,"2016-04-30","18:00:00","Saturday",71,1.183333
1503960366,"2016-04-30","19:00:00","Saturday",4,0.066667
1503960366,"2016-04-30","20:00:00","Saturday",5,0.083333
1503960366,"2016-04-30","21:00:00","Saturday",22,0.366667
1503960366,"2016-04-30","22:00:00","Saturday",47,0.783333
